"Modified","CVE-2017-14797","CWE-326",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.9,HIGH,"AV:A/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:philips:hue_bridge_bsb002_firmware:1707040932:*:*:*:*:*:*:*" "cpe:2.3:h:philips:hue_bridge_bsb002:-:*:*:*:*:*:*:*"
"Modified","CVE-2017-15295","CWE-287",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:sap:point_of_sale_xpress_server:1020:*:*:*:*:*:*:*" "cpe:2.3:a:sap:point_of_sale_xpress_server:1030:*:*:*:*:*:*:*"
"Modified","CVE-2017-15296","CWE-352",,,,,,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:sap:customer_relationship_management:700:*:*:*:*:*:*:*" "cpe:2.3:a:sap:customer_relationship_management:701:*:*:*:*:*:*:*" "cpe:2.3:a:sap:customer_relationship_management:702:*:*:*:*:*:*:*" "cpe:2.3:a:sap:customer_relationship_management:730:*:*:*:*:*:*:*" "cpe:2.3:a:sap:customer_relationship_management:731:*:*:*:*:*:*:*" "cpe:2.3:a:sap:customer_relationship_management:732:*:*:*:*:*:*:*" "cpe:2.3:a:sap:customer_relationship_management:733:*:*:*:*:*:*:*" "cpe:2.3:a:sap:customer_relationship_management:754:*:*:*:*:*:*:*"
"Modified","CVE-2017-15297","CWE-287",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:sap:host_agent:7.21:*:*:*:*:hostcontrol:*:*"
"Modified","CVE-2017-15361","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:o:infineon:trusted_platform_firmware:4.31:*:*:*:*:*:*:*" "cpe:2.3:o:infineon:trusted_platform_firmware:4.32:*:*:*:*:*:*:*" "cpe:2.3:o:infineon:trusted_platform_firmware:6.40:*:*:*:*:*:*:*" "cpe:2.3:o:infineon:trusted_platform_firmware:133.32:*:*:*:*:*:*:*" "cpe:2.3:h:acer:c720_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebase:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebase_24:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_11_c730:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_11_c730e:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_11_c735:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_11_c740:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_11_c771:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_11_c771t:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_11_n7_c731:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_13_cb5-311:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_14_cb3-431:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_14_for_work_cp5-471:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_15_cb3-531:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_15_cb3-532:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_15_cb5-571:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_r11:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebook_r13_cb5-312t:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebox:-:*:*:*:*:*:*:*" "cpe:2.3:h:acer:chromebox_cxi2:-:*:*:*:*:*:*:*" "cpe:2.3:h:aopen:chromebase:-:*:commercial:*:*:*:*:*" "cpe:2.3:h:aopen:chromebase:-:*:mini:*:*:*:*:*" "cpe:2.3:h:aopen:chromebox:-:*:commercial:*:*:*:*:*" "cpe:2.3:h:aopen:chromeboxi:-:*:mini:*:*:*:*:*" "cpe:2.3:h:asi:chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebit_cs10:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_c200:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_c201pa:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_c202sa:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_c300:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_c300sa:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_c301sa:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_flip_c100pa:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebook_flip_c302:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebox_cn60:-:*:*:*:*:*:*:*" "cpe:2.3:h:asus:chromebox_cn62:-:*:*:*:*:*:*:*" "cpe:2.3:h:bobicus:chromebook_11:*:*:*:*:*:*:*:*" "cpe:2.3:h:ctl:j2_chromebook:-:*:*:*:*:education:*:*" "cpe:2.3:h:ctl:j4_chromebook:-:*:*:*:*:education:*:*" "cpe:2.3:h:ctl:j5_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:ctl:n6_chromebook:-:*:*:*:*:education:*:*" "cpe:2.3:h:ctl:nl61_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:dell:chromebook_11:-:*:*:*:*:*:*:*" "cpe:2.3:h:dell:chromebook_11_3120:-:*:*:*:*:*:*:*" "cpe:2.3:h:dell:chromebook_11_3189:-:*:*:*:*:*:*:*" "cpe:2.3:h:dell:chromebook_11_model_3180:-:*:*:*:*:*:*:*" "cpe:2.3:h:dell:chromebook_13_3380:-:*:*:*:*:*:*:*" "cpe:2.3:h:dell:chromebox:-:*:*:*:*:*:*:*" "cpe:2.3:h:edugear:chromebook_k:-:*:*:*:*:*:*:*" "cpe:2.3:h:edugear:chromebook_m:-:*:*:*:*:*:*:*" "cpe:2.3:h:edugear:chromebook_r:-:*:*:*:*:*:*:*" "cpe:2.3:h:edugear:cmt_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:edxis:chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:edxis:education_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:epik:chromebook_elb1101:-:*:*:*:*:*:*:*" "cpe:2.3:h:google:pixel:-:*:*:*:*:*:*:*" "cpe:2.3:h:haier:chromebook_11:-:*:*:*:*:*:*:*" "cpe:2.3:h:haier:chromebook_11_c:-:*:*:*:*:*:*:*" "cpe:2.3:h:haier:chromebook_11_g2:-:*:*:*:*:*:*:*" "cpe:2.3:h:haier:chromebook_11e:-:*:*:*:*:*:*:*" "cpe:2.3:h:hexa:chromebook_pi:-:*:*:*:*:*:*:*" "cpe:2.3:h:hisense:chromebook_11:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook:-:*:*:*:*:meetings:*:*" "cpe:2.3:h:hp:chromebook_11-vxxx:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_1100-1199:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_2000-2099:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_2100-2199:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_2200-2299:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_g1:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_g2:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_g3:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_g4\\/g4_ee:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_g5:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_11_g5_ee:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_13_g1:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_14:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_14_ak000-099:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_14_g3:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_14_g4:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebook_14_x000-x999:-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebox_cb1-\\(000-099\\):-:*:*:*:*:*:*:*" "cpe:2.3:h:hp:chromebox_g1:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:100s_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:n20_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:n21_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:n22_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:n23_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:n23_flex_11_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:n23_yoga_11_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:n42_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:thinkcentre_chromebox:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:thinkpad_11e_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lenovo:thinkpad_13_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:lg:chromebase_22cb25s:-:*:*:*:*:*:*:*" "cpe:2.3:h:lg:chromebase_22cv241:-:*:*:*:*:*:*:*" "cpe:2.3:h:medion:akoya_s2013:-:*:*:*:*:*:*:*" "cpe:2.3:h:medion:chromebook_s2015:-:*:*:*:*:*:*:*" "cpe:2.3:h:mercer:chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:mercer:v2_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:ncomputing:chromebook_cx100:-:*:*:*:*:*:*:*" "cpe:2.3:h:nexian:chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:pcmerge:chromebook_pcm-116t-432b:-:*:*:*:*:*:*:*" "cpe:2.3:h:poin2:chromebook_11:-:*:*:*:*:*:*:*" "cpe:2.3:h:poin2:chromebook_14:-:*:*:*:*:*:*:*" "cpe:2.3:h:positivo:chromebook_ch1190:-:*:*:*:*:*:*:*" "cpe:2.3:h:prowise:entry_line_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:prowise:proline_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:rgs:education_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:samsung:chromebook_2_11:-:*:*:*:*:*:*:*" "cpe:2.3:h:samsung:chromebook_2_11_xe500c12:-:*:*:*:*:*:*:*" "cpe:2.3:h:samsung:chromebook_2_13:-:*:*:*:*:*:*:*" "cpe:2.3:h:samsung:chromebook_3:-:*:*:*:*:*:*:*" "cpe:2.3:h:samsung:chromebook_plus:-:*:*:*:*:*:*:*" "cpe:2.3:h:samsung:chromebook_pro:-:*:*:*:*:*:*:*" "cpe:2.3:h:sector-five:e1_rugged_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:senkatel:c1101_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:toshiba:chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:toshiba:chromebook_2:-:*:*:*:*:*:*:*" "cpe:2.3:h:toshiba:chromebook_2:-:*:2015:*:*:*:*:*" "cpe:2.3:h:true:idc_chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:true:idc_chromebook_11:-:*:*:*:*:*:*:*" "cpe:2.3:h:videonet:chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:h:videonet:chromebook_bl10:-:*:*:*:*:*:*:*" "cpe:2.3:h:viglen:chromebook_11:-:*:*:*:*:*:*:*" "cpe:2.3:h:viglen:chromebook_360:-:*:*:*:*:*:*:*" "cpe:2.3:h:xolo:chromebook:-:*:*:*:*:*:*:*" "cpe:2.3:a:infineon:rsa_library:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-15383","CWE-428",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:nero:nero:7.10.1.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-15384","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:phpjabbers:rate_me:1.0:*:*:*:*:*:*:*"
"Modified","CVE-2014-0208","CWE-79",,,,,,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:theforeman:foreman:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-2780","CWE-434",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:berta:berta_cms:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3229","CWE-264",,,,,,,,,"nvd@nist.gov",5.9,"MEDIUM","CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:fedoraproject:spin-kickstarts:-:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:atomic:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-4650","CWE-264",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:arubanetworks:clearpass_policy_manager:*:*:*:*:*:*:*:*" "cpe:2.3:a:arubanetworks:clearpass_policy_manager:6.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:arubanetworks:clearpass_policy_manager:6.5.1:*:*:*:*:*:*:*"
"Modified","CVE-2015-7687","CWE-416",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:openbsd:opensmtpd:*:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:22:*:*:*:*:*:*:*" "cpe:2.3:o:fedoraproject:fedora:23:*:*:*:*:*:*:*"
"Modified","CVE-2017-15221","CWE-119",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:asx_to_mp3_converter_project:asx_to_mp3_converter:3.1.3.7:*:*:*:*:*:*:*"
"Modified","CVE-2017-15265","CWE-362" "CWE-416",,,,,"nvd@nist.gov",7,"HIGH","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.9,MEDIUM,"AV:L/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-15289","CWE-787",,,,,"nvd@nist.gov",6,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:N/I:N/A:H",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:qemu:qemu:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-7504","CWE-787",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H",,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:qemu:qemu:*:*:*:*:*:*:*:*" "cpe:2.3:a:qemu:qemu:2.5.0:rc0:*:*:*:*:*:*" "cpe:2.3:a:qemu:qemu:2.5.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:qemu:qemu:2.5.0:rc2:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2017-0316","CWE-20",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:nvidia:geforce_experience:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Modified","CVE-2017-9367","CWE-22",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:blackberry:workspaces_vapp:5.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.1:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.2:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.3:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.4:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.5:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.6:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.7:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.8:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.9:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.1:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.2:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.3:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.4:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.5:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.6:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_appliance-x:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-9368","CWE-200",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:blackberry:workspaces_vapp:5.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.1:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.2:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.3:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.4:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.5:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.6:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.7:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.8:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.5.9:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.1:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.2:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.3:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.4:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.5:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_vapp:5.6.6:*:*:*:*:*:*:*" "cpe:2.3:a:blackberry:workspaces_appliance-x:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-15385","CWE-119",,,,,,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:radare:radare2:2.0.0:*:*:*:*:*:*:*"
