"Modified","CVE-2018-17583","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:wpfastestcache:wp_fastest_cache:0.8.8.5:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-17584","CWE-352",,,,,,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:wpfastestcache:wp_fastest_cache:0.8.8.5:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-17585","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:wpfastestcache:wp_fastest_cache:0.8.8.5:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-17586","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:wpfastestcache:wp_fastest_cache:0.8.8.5:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-4008","CWE-269",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","talos-cna@cisco.com",9.3,"CRITICAL","CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:shimovpn:shimo_vpn:4.1.5.1:*:*:*:*:*:*:*"
"Modified","CVE-2018-4009","CWE-494",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","talos-cna@cisco.com",8.8,"HIGH","CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H","nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:shimovpn:shimo_vpn:4.1.5.1:*:*:*:*:*:*:*"
"Modified","CVE-2018-16966","CWE-352",,,,,,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:filemanagerpro:file_manager:3.0:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-16967","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:filemanagerpro:file_manager:3.0:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-18017","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:tribulant:slideshow_gallery:1.6.8:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-18018","CWE-89",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:tribulant:slideshow_gallery:1.6.8:*:*:*:*:wordpress:*:*"
"Modified","CVE-2018-18019","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:tribulant:slideshow_gallery:1.6.8:*:*:*:*:wordpress:*:*"
"Modified","CVE-2019-9845","CWE-20",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:miniblog.core_project:miniblog.core:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-18489","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",4.9,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:L/Au:S/C:N/I:N/A:C","cpe:2.3:o:tp-link:wr840n_firmware:3.16.9:*:*:*:*:*:*:*" "cpe:2.3:h:tp-link:wr840n:2:*:*:*:*:*:*:*"
"Modified","CVE-2018-19971","CWE-345",,,,,,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:jfrog:artifactory:6.5.9:*:*:*:pro:*:*:*"
"Modified","CVE-2019-7155","CWE-269",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N","nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"Modified","CVE-2017-11427","CWE-287" "CWE-287",,,,,,,,,"security@duo.com" "nvd@nist.gov",7.7 9.8,"HIGH" "CRITICAL","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N" "CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:onelogin:pythonsaml:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-11428","CWE-287" "CWE-287",,,,,,,,,"security@duo.com" "nvd@nist.gov",7.7 9.8,"HIGH" "CRITICAL","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N" "CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:onelogin:ruby-saml:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-11429","CWE-287" "CWE-287",,,,,,,,,"security@duo.com" "nvd@nist.gov",7.7 9.8,"HIGH" "CRITICAL","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N" "CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:clever:saml2-js:*:*:*:*:*:*:*:*"
"Modified","CVE-2017-11430","CWE-287" "CWE-287",,,,,,,,,"security@duo.com" "nvd@nist.gov",7.7 9.8,"HIGH" "CRITICAL","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N" "CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:omniauth:omniauth_saml:*:*:*:*:*:*:*:*"
"Modified","CVE-2018-13808","CWE-200",,,,,,,,,"nvd@nist.gov",9.1,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H","nvd@nist.gov",6.4,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:P","cpe:2.3:o:siemens:cp_1604_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp_1604:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:cp_1616_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp_1616:-:*:*:*:*:*:*:*"
"Modified","CVE-2018-13809","CWE-79",,,,,,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:o:siemens:cp_1604_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp_1604:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:cp_1616_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp_1616:-:*:*:*:*:*:*:*"
"Modified","CVE-2018-13810","CWE-352",,,,,,,,,"nvd@nist.gov",6.5,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:o:siemens:cp_1604_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp_1604:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:cp_1616_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp_1616:-:*:*:*:*:*:*:*"
"Modified","CVE-2018-16558","CWE-20",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:siemens:simatic_s7-1500_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-1500_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-1500:-:*:*:*:*:*:*:*"
"Modified","CVE-2018-16559","CWE-20",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:siemens:simatic_s7-1500_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-1500_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-1500:-:*:*:*:*:*:*:*"
"Modified","CVE-2018-16561","NVD-CWE-noinfo",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:siemens:simatic_s7-300_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-300:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-300f_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-300f:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-300fs_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-300fs:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-300t_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-300t:-:*:*:*:*:*:*:*"
"Modified","CVE-2019-3708","CWE-79",,,,,,,,,"security_alert@emc.com" "nvd@nist.gov",8.3 9.6,"HIGH" "CRITICAL","CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H" "CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:dell:emc_isilonsd_management_server:1.1.0:*:*:*:*:*:*:*"
"Modified","CVE-2019-3709","CWE-79",,,,,,,,,"security_alert@emc.com" "nvd@nist.gov",8.3 9.6,"HIGH" "CRITICAL","CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H" "CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H","nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:dell:emc_isilonsd_management_server:1.1.0:*:*:*:*:*:*:*"
"Modified","CVE-2019-3798","CWE-287" "CWE-287",,,,,,,,,"security_alert@emc.com" "nvd@nist.gov",6 7.5,"MEDIUM" "HIGH","CVSS:3.0/AV:N/AC:H/PR:H/UI:R/S:U/C:L/I:H/A:H" "CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H","nvd@nist.gov",6,MEDIUM,"AV:N/AC:M/Au:S/C:P/I:P/A:P","cpe:2.3:a:cloudfoundry:capi-release:*:*:*:*:*:*:*:*"
"Modified","CVE-2019-3883","CWE-772" "CWE-772",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","secalert@redhat.com",5.3,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:fedoraproject:389_directory_server:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*" "cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*"
"Modified","CVE-2019-6568","CWE-125" "CWE-125",,,,,"productcert@siemens.com" "nvd@nist.gov",7.5 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:siemens:cp1604_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp1604:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:cp1616_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:cp1616:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_rf185c_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_rf185c:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_cp343-1_advanced_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_cp343-1_advanced:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_cp443-1_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_cp443-1:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_cp443-1_advanced_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_cp443-1_advanced:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_et_200_sp_open_controller_cpu_1515sp_pc_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_et_200_sp_open_controller_cpu_1515sp_pc:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_et_200_sp_open_controller_cpu_1515sp_pc2_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_et_200_sp_open_controller_cpu_1515sp_pc2:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_comfort_outdoor_panels_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_comfort_outdoor_panels_firmware:15.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_hmi_comfort_outdoor_panels:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_comfort_panels_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_comfort_panels_firmware:15.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_hmi_comfort_panels:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp400f_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp400f_firmware:15.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_hmi_ktp_mobile_panels_ktp400f:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp700_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp700_firmware:15.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_hmi_ktp_mobile_panels_ktp700:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp700f_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp700f_firmware:15.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_hmi_ktp_mobile_panels_ktp700f:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp900_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp900_firmware:15.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_hmi_ktp_mobile_panels_ktp900:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp900f_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_hmi_ktp_mobile_panels_ktp900f_firmware:15.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_hmi_ktp_mobile_panels_ktp900f:-:*:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_cp443-1_opc_ua:*:*:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_ipc_diagmonitor:*:*:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_s7-1500_software_controller:*:*:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_s7-plcsim_advanced:*:*:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_s7-plcsim_advanced:2.0:-:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_s7-plcsim_advanced:2.0:sp1:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_wincc_runtime_advanced:*:*:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_wincc_runtime_advanced:15.1:-:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_wincc_runtime_advanced:15.1:update1:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_wincc_runtime_advanced:15.1:update2:*:*:*:*:*:*" "cpe:2.3:a:siemens:simatic_wincc_runtime_advanced:15.1:update3:*:*:*:*:*:*" "cpe:2.3:a:siemens:sitop_manager:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_rf600r_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_rf600r:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_rf188c_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_rf188c:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_rf186c_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_rf186c:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_rf182c_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_rf182c:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_rf181-eip_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_rf181-eip:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-1500_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-1500:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-300_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-300:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-400_pn_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-400_pn:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-400_pn\\/dp_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-400_pn\\/dp:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_teleservice_adapter_ie_advanced_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_teleservice_adapter_ie_advanced:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_teleservice_adapter_ie_basic_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_teleservice_adapter_ie_basic:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_teleservice_adapter_ie_standard_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_teleservice_adapter_ie_standard:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_winac_rtx_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_winac_rtx_firmware:2010:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_winac_rtx:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simocode_pro_v_eip_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simocode_pro_v_eip:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simocode_pro_v_pn_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simocode_pro_v_pn:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_g130_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_g130:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_g150_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_g150:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s120_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_s120:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s150_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s150_firmware:5.1:-:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s150_firmware:5.1:sp1:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s150_firmware:5.1:sp1_hotfix2:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_s150:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s210_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s210_firmware:5.1:-:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_s210_firmware:5.1:sp1:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_s210:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sitop_psu8600_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:sitop_psu8600:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sitop_ups1600_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:sitop_ups1600:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:tim_1531_irc_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:tim_1531_irc:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-1500f_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-1500f:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-1500s_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-1500s:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:simatic_s7-1500t_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:siemens:simatic_s7-1500t:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_gh150_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_gh150_firmware:4.8:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_gh150:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_gl150_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_gl150_firmware:4.8:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_gl150:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_gm150_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_gm150_firmware:4.8:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_gm150:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_sl150_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_sl150_firmware:4.8:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_sl150:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_sm120_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_sm120_firmware:4.8:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_sm120:-:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_sm150_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:siemens:sinamics_sm150_firmware:5.1:-:*:*:*:*:*:*" "cpe:2.3:h:siemens:sinamics_sm150:-:*:*:*:*:*:*:*"
"Modified","CVE-2019-6570","CWE-280" "CWE-863",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",9,HIGH,"AV:N/AC:L/Au:S/C:C/I:C/A:C","cpe:2.3:a:siemens:sinema_remote_connect_server:*:*:*:*:*:*:*:*"
