"Modified","CVE-2013-10001","CWE-295" "CWE-295",,,,,"cna@vuldb.com" "nvd@nist.gov",4.8 5.9,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:a:htc:mail:5.2.2222282614.528614.528614:*:*:*:*:*:*:*" "cpe:2.3:a:htc:sdk_api:4.25:*:*:*:*:*:*:*" "cpe:2.3:h:htc:one_sv:4.0.4:*:*:*:*:android:*:*" "cpe:2.3:h:htc:sense:4.1:*:*:*:*:*:*:*" "cpe:2.3:a:htc:mail:5.5.550363:*:*:*:*:*:*:*" "cpe:2.3:a:htc:sdk_api:4.63:*:*:*:*:*:*:*" "cpe:2.3:h:htc:one_x:4.1.1:*:*:*:*:android:*:*" "cpe:2.3:h:htc:sense:4\\+:*:*:*:*:*:*:*"
"Modified","CVE-2022-21238","CWE-80" "CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N","talos-cna@cisco.com",5.4,"MEDIUM","CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N","nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:o:inhandnetworks:inrouter302_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:inhandnetworks:inrouter302:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-21500","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:oracle:e-business_suite:12.2:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:user_management:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-21743","CWE-190",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:9.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:10.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:11.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6580:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6735:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6737:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6739:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6750:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6750s:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6753:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6757:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6757c:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6757cd:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6757ch:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6761:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6762:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6763:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6765:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6768:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6769:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6771:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6779:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6781:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6785:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6797:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6833:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6853:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6853t:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6873:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6875:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6877:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6883:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6885:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6889:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt6893:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8167:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8168:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8173:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8185:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8321:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8362a:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8365:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8385:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8666:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8675:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8695:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8696:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8765:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8766:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8768:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8786:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8788:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8789:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8791:-:*:*:*:*:*:*:*" "cpe:2.3:h:mediatek:mt8797:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-21809","CWE-377" "CWE-434",,,,,"nvd@nist.gov",8.1,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H","talos-cna@cisco.com",9.9,"CRITICAL","CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H","nvd@nist.gov",5.5,MEDIUM,"AV:N/AC:L/Au:S/C:N/I:P/A:P","cpe:2.3:o:inhandnetworks:inrouter302_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:inhandnetworks:inrouter302:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-21827","CWE-269" "CWE-269",,,,,"nvd@nist.gov",7.1,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H",,,,,"nvd@nist.gov",6.6,MEDIUM,"AV:L/AC:L/Au:N/C:N/I:C/A:C","cpe:2.3:a:citrix:gateway_plug-in:*:*:*:*:*:windows:*:*"
"Modified","CVE-2022-21831","CWE-94" "CWE-94",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:rubyonrails:active_storage:*:*:*:*:*:ruby:*:*" "cpe:2.3:a:rubyonrails:active_storage:*:*:*:*:*:ruby:*:*" "cpe:2.3:a:rubyonrails:active_storage:*:*:*:*:*:ruby:*:*" "cpe:2.3:a:rubyonrails:active_storage:*:*:*:*:*:ruby:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*"
"Modified","CVE-2022-21934","CWE-620" "CWE-287",,,,,"productsecurity@jci.com" "nvd@nist.gov",8 8.8,"HIGH" "HIGH","CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6,MEDIUM,"AV:N/AC:M/Au:S/C:P/I:P/A:P","cpe:2.3:a:johnsoncontrols:metasys_application_and_data_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:johnsoncontrols:metasys_application_and_data_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:johnsoncontrols:metasys_extended_application_and_data_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:johnsoncontrols:metasys_extended_application_and_data_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:johnsoncontrols:metasys_open_application_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:johnsoncontrols:metasys_open_application_server:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-21949","CWE-611",,,,,"meissner@suse.de" "nvd@nist.gov",8.8 8.8,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",9,HIGH,"AV:N/AC:L/Au:S/C:C/I:C/A:C","cpe:2.3:a:opensuse:open_build_service:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-21951","CWE-319" "CWE-319",,,,,"meissner@suse.de" "nvd@nist.gov",6.8 6.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N",,,,,"nvd@nist.gov",3.6,LOW,"AV:N/AC:H/Au:S/C:P/I:P/A:N","cpe:2.3:a:suse:rancher:*:*:*:*:*:*:*:*" "cpe:2.3:a:suse:rancher:*:*:*:*:*:*:*:*"
"Modified","CVE-2022-21972","NVD-CWE-noinfo",,,,,"secure@microsoft.com",8.1,"HIGH","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_rt_8.1:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server:20h2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-21978","NVD-CWE-noinfo",,,,,"secure@microsoft.com",8.2,"HIGH","CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsoft:exchange_server:2013:cumulative_update_23:*:*:*:*:*:*" "cpe:2.3:a:microsoft:exchange_server:2016:cumulative_update_22:*:*:*:*:*:*" "cpe:2.3:a:microsoft:exchange_server:2016:cumulative_update_23:*:*:*:*:*:*" "cpe:2.3:a:microsoft:exchange_server:2019:cumulative_update_11:*:*:*:*:*:*" "cpe:2.3:a:microsoft:exchange_server:2019:cumulative_update_12:*:*:*:*:*:*"
"Modified","CVE-2022-22011","NVD-CWE-noinfo",,,,,"secure@microsoft.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-22012","NVD-CWE-noinfo",,,,,"secure@microsoft.com",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-22013","NVD-CWE-noinfo",,,,,"secure@microsoft.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.5,MEDIUM,"AV:N/AC:L/Au:S/C:P/I:P/A:P","cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-22014","NVD-CWE-noinfo",,,,,"secure@microsoft.com",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.5,MEDIUM,"AV:N/AC:L/Au:S/C:P/I:P/A:P","cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:sp2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*"
"Modified","CVE-2022-22015","NVD-CWE-noinfo",,,,,"secure@microsoft.com",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:microsoft:remote_desktop:-:*:*:*:*:windows:*:*" "cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:20h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h1:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1607:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1809:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10:1909:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:arm64:*" "cpe:2.3:o:microsoft:windows_11:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_8.1:-:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:-:*:*:*:*:*:*:*"
