"Analyzed","CVE-2024-28830","CWE-532" "CWE-532",,,,,"security@checkmk.com" "nvd@nist.gov",2.7 2.7,"LOW" "LOW","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N",,,,,,,,,"cpe:2.3:a:checkmk:checkmk:*:*:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b9:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p10:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p11:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p12:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p13:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p14:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p15:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p16:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p17:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p18:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p19:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p20:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p21:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p22:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p23:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p24:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p25:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p26:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p27:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p28:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p29:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p30:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p31:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p32:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p33:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p34:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p35:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p36:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p37:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p38:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p39:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p40:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p41:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p42:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p43:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p44:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p9:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:i1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p10:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p11:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p12:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p13:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p14:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p15:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p16:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p17:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p18:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p19:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p20:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p21:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p22:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p23:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p24:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p25:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p26:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p27:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p9:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p6:*:*:*:*:*:*"
"Analyzed","CVE-2024-28831","CWE-80" "CWE-79",,,,,"security@checkmk.com" "nvd@nist.gov",5.4 5.4,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:checkmk:checkmk:*:*:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:i1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p10:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p11:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p12:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p13:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p14:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p15:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p16:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p17:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p18:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p19:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p20:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p21:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p22:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p23:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p24:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p25:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p26:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p27:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p9:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p6:*:*:*:*:*:*"
"Analyzed","CVE-2024-28832","CWE-80" "CWE-79",,,,,"security@checkmk.com" "nvd@nist.gov",4.8 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:checkmk:checkmk:*:*:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:b9:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p10:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p11:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p12:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p13:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p14:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p15:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p16:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p17:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p18:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p19:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p20:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p21:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p22:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p23:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p24:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p25:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p26:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p27:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p28:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p29:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p30:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p31:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p32:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p33:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p34:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p35:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p36:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p37:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p38:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p39:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p40:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p41:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p42:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p43:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p44:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.1.0:p9:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:b8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:i1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p10:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p11:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p12:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p13:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p14:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p15:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p16:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p17:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p18:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p19:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p20:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p21:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p22:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p23:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p24:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p25:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p26:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p27:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p7:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p8:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.2.0:p9:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:-:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:b6:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p1:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p2:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p3:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p4:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p5:*:*:*:*:*:*" "cpe:2.3:a:checkmk:checkmk:2.3.0:p6:*:*:*:*:*:*"
"Analyzed","CVE-2024-28995","CWE-22",,,,,"psirt@solarwinds.com" "nvd@nist.gov",8.6 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:solarwinds:serv-u:*:*:*:*:*:*:*:*" "cpe:2.3:a:solarwinds:serv-u:15.4.2:-:*:*:*:*:*:*" "cpe:2.3:a:solarwinds:serv-u:15.4.2:hotfix1:*:*:*:*:*:*"
"Analyzed","CVE-2024-30088","CWE-367" "CWE-367",,,,,"secure@microsoft.com",7,"HIGH","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-31248","CWE-862",,,,,"audit@patchstack.com" "nvd@nist.gov",4.3 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:plugins360:all-in-one_video_gallery:*:*:*:*:*:wordpress:*:*"
"Analyzed","CVE-2024-31252","CWE-862",,,,,"audit@patchstack.com" "nvd@nist.gov",4.3 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:dfactory:responsive_lightbox_\\&_gallery:*:*:*:*:*:wordpress:*:*"
"Analyzed","CVE-2024-31261","CWE-862",,,,,"audit@patchstack.com" "nvd@nist.gov",4.3 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:aakashweb:announcer:*:*:*:*:*:wordpress:*:*"
"Analyzed","CVE-2024-31495","CWE-89",,,,,"psirt@fortinet.com" "nvd@nist.gov",4.3 2.7,"MEDIUM" "LOW","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N",,,,,,,,,"cpe:2.3:a:fortinet:fortiportal:*:*:*:*:*:*:*:*" "cpe:2.3:a:fortinet:fortiportal:7.2.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-32896","CWE-670" "CWE-783",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 8.1,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-33565","CWE-862",,,,,"audit@patchstack.com" "nvd@nist.gov",9.1 7.5,"CRITICAL" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,,,,,,,,"cpe:2.3:a:ukrsolution:barcode_scanner_and_inventory_manager:*:*:*:*:*:wordpress:*:*"
"Analyzed","CVE-2024-33572","CWE-862",,,,,"audit@patchstack.com" "nvd@nist.gov",4.3 8.8,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:posimyth:nexter_blocks:*:*:*:*:*:wordpress:*:*"
